"PA3" "PA5" "PA2" "PA1" "PA4"
"io.nn1.y" 0.164428844661831 0.0416644576477973 0.0220634329994318 0.484715982351694 -0.0754646572169755
"jj.cc.jj" 0.212864074998204 -0.0113398247858753 0.0108166395474498 0.399699214521998 -0.141766054463535
"jj.jj.nn1" 0.603677042451776 -0.0576325704928514 -0.0830736496193389 -0.0525811371669626 -0.0580301417223374
"jj.nn1.cc" 0.405376160596579 -0.0203510138336926 -0.0140423155769073 0.135428312037042 -0.059762453226092
"jj.nn1.ii" 0.554762922104757 0.148812624424319 -0.102647999146678 0.0256652365843261 -0.0188683980788888
"jj.nn1.io" 0.382717796001885 0.148912753330583 -0.152913125478396 0.376238342047745 -0.0924824574822966
"jj.nn1.nn1" 0.636829605451629 0.0792905817063864 -0.0770486411634945 -0.344695291920732 -0.0308360391253925
"jj.nn1.y" 0.616411518137249 -0.129479407112514 0.0853727686650135 0.343990071649582 -0.0102880527206396
"jj.nn2.ii" 0.46621375886377 0.164605015332768 -0.108593612048316 -0.0850050639001259 -0.0980104127871682
"jj.nn2.io" 0.247117589749652 0.124111673281628 -0.147333223309082 0.33209846876296 -0.115888304994439
"jj.nn2.y" 0.607545523163161 0.0108949961227798 -0.0201005091680346 0.121389177210889 -0.179445608348933
"jj.to.vvi" 0.0645863305517402 0.280473750104791 0.214780087133701 0.0680378418089527 -0.159068783215171
"nn1.cc.nn1" 0.347032614546219 0.0215448032945868 -0.0327637922382141 0.282006170184959 -0.115372762344405
"nn1.ge.nn1" 0.264862749093746 0.0799341752308105 0.0471967295902399 -0.068001766499622 0.177887965990832
"nn1.ii.appge" 0.0554693460082275 -0.0941333269592245 0.249158110366101 0.283955292716384 0.262984885882238
"nn1.ii.at" 0.254712736394416 0.445391104300372 -0.109478574701307 0.058184939220359 0.242195081458401
"nn1.ii.at1" 0.381217860727016 -0.0243947692965998 0.0195177418894929 -0.00112906469402772 0.107190813459816
"nn1.ii.nn1" 0.344430412791193 0.161135305271627 -0.00858156364165976 -0.0187792041179085 -0.0567121276003874
"nn1.ii.np1" 0.530896076213481 -0.00619176994939166 -0.124545471818626 -0.176298106956173 0.155295448225375
"nn1.io.appge" -0.00993799651112718 -0.0251961626550357 0.102295803005782 0.517495851572366 0.152602850664321
"nn1.io.at" -0.00587632016029729 0.637028447480034 -0.253838938777108 0.265014843993776 0.148974470157679
"nn1.io.at1" 0.235147105703289 0.0966087554292991 -0.0440400648569918 0.196068471961001 0.0493029082282216
"nn1.io.jj" 0.456428924712758 0.0872929067239049 -0.126003075022934 0.155238337838254 -0.189116518712211
"nn1.io.nn1" 0.243999979487463 0.254952029644826 -0.0183407285331953 0.314834669680841 -0.107574014229146
"nn1.io.nn2" 0.184740118942638 0.293622732423505 -0.0679989982124212 0.122079330077506 -0.0529669643009569
"nn1.io.np1" 0.386294456350197 0.010765497101037 -0.209973761182139 0.0523586179390053 0.138358553330614
"nn1.nn1.y" 0.646112825768336 0.0704651471220752 0.0154856182709628 -0.344067751918762 0.100385191297784
"nn1.to.vvi" 0.171928651382939 0.465013600833364 0.0891561298902573 -0.142154777392533 0.0140707278959516
"nn1.vm.vvi" 0.0809029557736669 0.486053591435564 0.0871360929959186 -0.143516348367146 -0.175770787982346
"nn1.y.QUOTE" 0.202829819594286 -0.0109368025962906 0.361532520069857 -0.112326901347146 0.331264549932167
"nn1.y.at" 0.296904871214219 0.280171056988702 -0.110486500805385 0.161603779961504 0.107050354983638
"nn1.y.cc" -0.117301514506973 0.0688002383593461 0.181726135159163 0.680860349417415 0.0928289496154632
"nn1.y.ii" 0.355079541192395 -0.00343848972969535 -0.096300555928425 0.27785916367407 0.11271973572969
"nn2.cc.nn2" 0.332677848885246 0.0226393311063583 -0.0348503177020206 0.151553199787507 -0.0790754213494292
"nn2.ii.at" 0.325198495830254 0.33157823990041 -0.127404281793533 -0.0876432401663537 0.0867132761737637
"nn2.io.at" -0.0701603929184482 0.506868044336087 -0.237338520888875 0.290825017183067 0.0827100440697956
"nn2.io.nn1" 0.177087957103481 0.110816772356676 -0.0696998630014052 0.333831751224726 -0.11111395745642
"nn2.y.cc" 0.037434784724228 0.0573859939750637 0.0936618319956601 0.468240060191329 -0.0427251474931199
"np1.ge.nn1" 0.374006101178958 -0.0510362243638708 0.0146801547746772 -0.0902723984045243 0.199104873226574
"np1.np1.y" 0.420868820663026 -0.0704387947171509 -0.126831772333329 -0.149060963268732 0.133418010890007
"ppis1.vm.vvi" -0.189265752599179 -0.0801210743124726 0.572692640884128 0.115316818732471 0.163564187625253
"to.vvi.appge" 0.131306698578595 0.0918998819880085 0.19755516040328 0.0556583382574056 0.0690924792855299
"to.vvi.at" 0.0980257649927767 0.563625541855368 0.000245817254196975 -0.0988096013363864 0.0468168362265042
"to.vvi.ii" 0.0577301398004511 0.266385695351019 0.191993330497953 0.0201127985907526 0.081055014023782
"vd0.xx.vvi" -0.0569475279718128 0.0105837197300222 0.606777301380944 -0.0342775087654716 -0.0211200336284808
"vm.vbi.vvn" -0.116961009346567 0.709974075356297 -0.0490254058568372 -0.0424060166813248 -0.150752044148145
"vm.xx.vvi" -0.113626479975381 0.205851170565934 0.475645171250357 0.0348576755563807 0.0445083182519076
"vvd.at.nn1" 0.0100932716627686 0.128988508724119 0.073771118396363 -0.00284583849648382 0.527187598306345
"vvd.ii.at" -0.0333268179232729 -0.0259581440662049 0.117949080539973 0.15345356327543 0.504863947774777
"vvd.to.vvi" 0.0399757856447935 -0.0190429049520176 0.187226116097431 0.0631823937288496 0.393088000570901
"vvi.appge.nn1" 0.0170880332351789 0.0693098159675149 0.304311629956852 0.0900531025890518 0.11073889593438
"vvi.at.nn1" -0.00457642335465097 0.596613596874119 0.107774979214095 -0.113260066304608 0.0444029221977884
"vvn.ii.at" -0.01707521274282 0.607646211348233 -0.223916464892409 0.103126138998878 0.163326313157299
"vvn.to.vvi" 0.0350347014811259 0.43479763522645 0.00885992184419139 -0.0325599738714091 0.0334849127583892
"y.QUOTE.pphs1" -0.00244555888886361 -0.060825361949104 0.414516519452714 -0.0759580660785871 0.390348505608863
"y.QUOTE.vvd" 0.00308092888613208 0.0184284779234335 0.175299296805579 -0.0563833004824269 0.222365378494718
"y.at.nn1" 0.227993329652745 0.41517087674373 -0.0748885221481562 0.0587875836950309 0.152139972672906
"y.cc.at" -0.0694153886270621 0.130571995654056 0.0216145938773884 0.476315978486955 0.0599734558377289
"y.ii.at" 0.192847437051467 0.112369689008229 -0.0866470944477447 0.340818298611358 0.0979052492383171
"y.pphs1.vvd" 0.00310071947510933 -0.0391191726501179 0.188007899363365 0.0631912571202122 0.560037398122696
"y.rr.y" 0.166430545295125 0.162428678870254 0.233298592949542 0.103405447787146 -0.11606955010049
